Cliente;Direccion;Localidad;FechaComprobante;FechaEntrega;FechaCarga;NroComprobante;TipoDeVenta;Empresa;Codigo;CantBase;ImporteNetoItem;ImporteItem;RazonSocial;MotivoDevolucion;Descuento;CodVendedor;Vendedor;RutaPreventa;Articulo;NetoItem;Reparto;ComentarioInterno;Ramo;Subramo;PrecioCosto;Chofer;valorDescuento;Mon_Simbolo;Mon_Decimales;Proveedor;PesoKg;ImpuestoInterno;CondicionPago;FechaLiquidacion;ComboCodigo;Marca;Linea;Sabor;Calibre;Familia;Rubro;Tags;Promociones;SegmentoRentabilidad;CodSupervisor;NomSupervisor;Origen;ComprobanteReferencia;Etiqueta;VentaDirecta;NumeroVenta;Pendiente;ListaPrecio;Taxonomia;OrdenPreparacion;FechaPreparacion;Bodeguista;BodeguistaNombre
3149;MAIPU ESQ. LAVALLE 1;BALNEARIA;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060931;Venta;P&P LOGISTICA S.R.L;72859;3;7288,53;8819,12;MANSILLA EMANUEL JOSE LUIS;;8,00%;6;PEYRONEL ANDREA;6040;F.LAS MORAS MALBEC 6X750;2429,51;3544;;TRADITIONAL TRADE;Almacen/Despensa;5931,72;ACOSTA FACUNDO;211,26;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;7/4/2026 10:35;;Finca Las Moras;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152558;0;Lista General;Almacen/Despensa - A;12264;1/4/2026;2;LESCANO FRANCO DARIO
3149;MAIPU ESQ. LAVALLE 1;BALNEARIA;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060931;Venta;P&P LOGISTICA S.R.L;14507;3;8468,12;10246,43;MANSILLA EMANUEL JOSE LUIS;;8,00%;6;PEYRONEL ANDREA;6040;EL BAUTISMO MALBEC 6X750 ;2822,71;3544;;TRADITIONAL TRADE;Almacen/Despensa;7254,48;ACOSTA FACUNDO;245,45;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;7/4/2026 10:35;;El Bautismo;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152558;0;Lista General;Almacen/Despensa - A;12264;1/4/2026;2;LESCANO FRANCO DARIO
3458;LIBERTAD ESQ. CORDOBA 1;MIRAMAR;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060935;Venta;P&P LOGISTICA S.R.L;30022;12;74219,09;89805,1;FANER PORCHETTO JORGE DENIS;;9,00%;6;PEYRONEL ANDREA;6040;SMIRNOFF RASPBERRY DO 6X700;6184,92;3544;;TRADITIONAL TRADE;Kiosco/Maxikiosco;64248,6;ACOSTA FACUNDO;611,7;$;2;GRUPO PEÑAFLOR SA;8,4;0;Contado;7/4/2026 10:35;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152629;0;Lista General;Kiosco/Maxikiosco - P;12269;1/4/2026;20000;MOLINA JUAN
3458;LIBERTAD ESQ. CORDOBA 1;MIRAMAR;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060941;Venta;P&P LOGISTICA S.R.L;35105;24;46433,52;56184,56;FANER PORCHETTO JORGE DENIS;;0,00%;6;PEYRONEL ANDREA;6040;SMF ICE RED BERRIE LAT 4X6X473;1934,73;3544;;TRADITIONAL TRADE;Kiosco/Maxikiosco;35530,56;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;7/4/2026 10:35;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152642;0;Lista General;Kiosco/Maxikiosco - P;12269;1/4/2026;20000;MOLINA JUAN
981;RIVADAVIA ESQ YRIGOYEN 0;MIRAMAR;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060943;Venta;P&P LOGISTICA S.R.L;74840;3;7542,33;9126,23;BAZAN MARCO ANTONIO;;8,00%;6;PEYRONEL ANDREA;6040;ALARIS D.COSECHA TINTO 6X750;2514,11;3544;;TRADITIONAL TRADE;Almacen/Despensa;6461,37;ACOSTA FACUNDO;218,62;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;7/4/2026 10:35;;Alaris;Medio Alto;;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152648;0;Lista General;Almacen/Despensa - A;12269;1/4/2026;20000;MOLINA JUAN
981;RIVADAVIA ESQ YRIGOYEN 0;MIRAMAR;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060943;Venta;P&P LOGISTICA S.R.L;74188;3;7542,33;9126,23;BAZAN MARCO ANTONIO;;8,00%;6;PEYRONEL ANDREA;6040;TRAPICHE ALARIS DULCE COSECHA 6X750;2514,11;3544;;TRADITIONAL TRADE;Almacen/Despensa;6138,3;ACOSTA FACUNDO;218,62;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;7/4/2026 10:35;;Alaris;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152648;0;Lista General;Almacen/Despensa - A;12269;1/4/2026;20000;MOLINA JUAN
981;RIVADAVIA ESQ YRIGOYEN 0;MIRAMAR;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060943;Venta;P&P LOGISTICA S.R.L;72859;3;7288,53;8819,12;BAZAN MARCO ANTONIO;;8,00%;6;PEYRONEL ANDREA;6040;F.LAS MORAS MALBEC 6X750;2429,51;3544;;TRADITIONAL TRADE;Almacen/Despensa;5931,72;ACOSTA FACUNDO;211,26;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;7/4/2026 10:35;;Finca Las Moras;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152648;0;Lista General;Almacen/Despensa - A;12269;1/4/2026;20000;MOLINA JUAN
981;RIVADAVIA ESQ YRIGOYEN 0;MIRAMAR;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060943;Venta;P&P LOGISTICA S.R.L;71704;3;7542,33;9126,23;BAZAN MARCO ANTONIO;;8,00%;6;PEYRONEL ANDREA;6040;TRAPICHE ALARIS MALBEC 6X750;2514,11;3544;;TRADITIONAL TRADE;Almacen/Despensa;6461,37;ACOSTA FACUNDO;218,62;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;7/4/2026 10:35;;Alaris;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152648;0;Lista General;Almacen/Despensa - A;12269;1/4/2026;20000;MOLINA JUAN
1039;ROSARIO DE SANTA FE 1979;SAN FRANCISCO;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060957;Venta;P&P LOGISTICA S.R.L;74146;3;13548,69;16393,91;ALTO.VEA.PASE S.A.S.;;6,00%;8;ALVAREZ VANESA  KAFF;8040;FOND CAVE MALBEC 6X750 ;4516,23;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;11029,08;BLAS ALMADA;288,27;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;6/4/2026 08:06;;Fond De Cave;Superior;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152603;0;Lista General;Autoservicio Tradicional - P;12268;1/4/2026;20000;MOLINA JUAN
1039;ROSARIO DE SANTA FE 1979;SAN FRANCISCO;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060957;Venta;P&P LOGISTICA S.R.L;74188;3;7706,3;9324,62;ALTO.VEA.PASE S.A.S.;;6,00%;8;ALVAREZ VANESA  KAFF;8040;TRAPICHE ALARIS DULCE COSECHA 6X750;2568,77;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;6138,3;BLAS ALMADA;163,96;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;6/4/2026 08:06;;Alaris;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152603;0;Lista General;Autoservicio Tradicional - P;12268;1/4/2026;20000;MOLINA JUAN
1039;ROSARIO DE SANTA FE 1979;SAN FRANCISCO;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060957;Venta;P&P LOGISTICA S.R.L;74419;3;14778,55;17882,04;ALTO.VEA.PASE S.A.S.;;6,00%;8;ALVAREZ VANESA  KAFF;8040;TRAPICHE RESERVA MALBEC 6X750;4926,18;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;12030,21;BLAS ALMADA;314,44;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;6/4/2026 08:06;;Trapiche Reserva;Superior;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152603;0;Lista General;Autoservicio Tradicional - P;12268;1/4/2026;20000;MOLINA JUAN
596;LAS MALVINAS 1232;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060959;Venta;P&P LOGISTICA S.R.L;74608;6;24050,25;29100,8;YBAÑEZ ALICIA RAQUEL;;10,00%;8;ALVAREZ VANESA  KAFF;8040;ALMA MORA SEL RVE MALBEC 6X750;4008,38;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;20447,82;BLAS ALMADA;445,38;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;6/4/2026 08:06;;Alma Mora;Superior;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152612;0;Lista General;Autoservicio Tradicional - C;12268;1/4/2026;20000;MOLINA JUAN
596;LAS MALVINAS 1232;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060959;Venta;P&P LOGISTICA S.R.L;14507;6;16568,06;20047,36;YBAÑEZ ALICIA RAQUEL;;10,00%;8;ALVAREZ VANESA  KAFF;8040;EL BAUTISMO MALBEC 6X750 ;2761,34;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;14508,96;BLAS ALMADA;306,82;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;6/4/2026 08:06;;El Bautismo;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152612;0;Lista General;Autoservicio Tradicional - C;12268;1/4/2026;20000;MOLINA JUAN
596;LAS MALVINAS 1232;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060959;Venta;P&P LOGISTICA S.R.L;42102;6;17382,06;21032,29;YBAÑEZ ALICIA RAQUEL;;10,00%;8;ALVAREZ VANESA  KAFF;8040;ELEMENTOS MALBEC 6X750 ;2897,01;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;14039,52;BLAS ALMADA;321,89;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;6/4/2026 08:06;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152612;0;Lista General;Autoservicio Tradicional - C;12268;1/4/2026;20000;MOLINA JUAN
30056;LIBERTADOR NORTE 1606;SAN FRANCISCO;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060968;Venta;P&P LOGISTICA S.R.L;72859;3;7446,97;9010,84;CONIGLIO DIEGO ALFONSO ;;6,00%;8;ALVAREZ VANESA  KAFF;8040;F.LAS MORAS MALBEC 6X750;2482,32;3551;;TRADITIONAL TRADE;Almacen/Despensa;5931,72;BLAS ALMADA;158,45;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;6/4/2026 08:06;;Finca Las Moras;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152640;0;Lista General;Almacen/Despensa - P;12271;1/4/2026;2;LESCANO FRANCO DARIO
30056;LIBERTADOR NORTE 1606;SAN FRANCISCO;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060968;Venta;P&P LOGISTICA S.R.L;74735;3;7446,97;9010,84;CONIGLIO DIEGO ALFONSO ;;6,00%;8;ALVAREZ VANESA  KAFF;8040;F LAS MORAS RED BLEND  6X 750;2482,32;3551;;TRADITIONAL TRADE;Almacen/Despensa;6243,93;BLAS ALMADA;158,45;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;6/4/2026 08:06;;;Medio Alto;;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152640;0;Lista General;Almacen/Despensa - P;12271;1/4/2026;2;LESCANO FRANCO DARIO
30056;LIBERTADOR NORTE 1606;SAN FRANCISCO;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060968;Venta;P&P LOGISTICA S.R.L;74394;3;9917,46;12000,13;CONIGLIO DIEGO ALFONSO ;;6,00%;8;ALVAREZ VANESA  KAFF;8040;DADA FMORAS N°3 6X750;3305,82;3551;;TRADITIONAL TRADE;Almacen/Despensa;8073,15;BLAS ALMADA;211,01;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;6/4/2026 08:06;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152640;0;Lista General;Almacen/Despensa - P;12271;1/4/2026;2;LESCANO FRANCO DARIO
30056;LIBERTADOR NORTE 1606;SAN FRANCISCO;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060968;Venta;P&P LOGISTICA S.R.L;74395;3;9917,46;12000,13;CONIGLIO DIEGO ALFONSO ;;6,00%;8;ALVAREZ VANESA  KAFF;8040;DADA FMORAS N°2 6X750 ;3305,82;3551;;TRADITIONAL TRADE;Almacen/Despensa;7669,5;BLAS ALMADA;211,01;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;6/4/2026 08:06;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152640;0;Lista General;Almacen/Despensa - P;12271;1/4/2026;2;LESCANO FRANCO DARIO
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060975;Venta;P&P LOGISTICA S.R.L;35104;6;10911,88;13203,37;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;6,00%;8;ALVAREZ VANESA  KAFF;8040;SMF ICE GREENAPPLE LAT 4X6X473;1818,65;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;8882,64;BLAS ALMADA;116,08;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;6/4/2026 08:06;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152666;0;Lista General;Autoservicio Tradicional - C;12274;1/4/2026;2;LESCANO FRANCO DARIO
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060975;Venta;P&P LOGISTICA S.R.L;35105;6;10911,88;13203,37;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;6,00%;8;ALVAREZ VANESA  KAFF;8040;SMF ICE RED BERRIE LAT 4X6X473;1818,65;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;8882,64;BLAS ALMADA;116,08;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;6/4/2026 08:06;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152666;0;Lista General;Autoservicio Tradicional - C;12274;1/4/2026;2;LESCANO FRANCO DARIO
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060975;Venta;P&P LOGISTICA S.R.L;35107;6;11457,43;13863,5;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;6,00%;8;ALVAREZ VANESA  KAFF;8040;GORDON´S TONIC 4X6X473;1909,57;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;9326,7;BLAS ALMADA;121,89;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;6/4/2026 08:06;;Gordon´s;RTD (S);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152666;0;Lista General;Autoservicio Tradicional - C;12274;1/4/2026;2;LESCANO FRANCO DARIO
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060975;Venta;P&P LOGISTICA S.R.L;35108;6;11457,43;13863,5;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;6,00%;8;ALVAREZ VANESA  KAFF;8040;SMF BC RUBYORANGE&LIME LATA 4X6X473;1909,57;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;9326,7;BLAS ALMADA;121,89;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;6/4/2026 08:06;;Smirnoff Ice Flavours;RTD (S);;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152666;0;Lista General;Autoservicio Tradicional - C;12274;1/4/2026;2;LESCANO FRANCO DARIO
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060976;Venta;P&P LOGISTICA S.R.L;74208;6;19979,89;24175,67;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;ALMA MORA CABSAUV6X750 ;3329,98;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;16987,14;BLAS ALMADA;370;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;6/4/2026 08:06;;Alma Mora;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152667;0;Lista General;Autoservicio Tradicional - C;12274;1/4/2026;2;LESCANO FRANCO DARIO
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060976;Venta;P&P LOGISTICA S.R.L;74210;6;19979,24;24174,89;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;ALMA MORA MALBEC 6X750;3329,87;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;16978,08;BLAS ALMADA;369,99;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;6/4/2026 08:06;;Alma Mora;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152667;0;Lista General;Autoservicio Tradicional - C;12274;1/4/2026;2;LESCANO FRANCO DARIO
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060976;Venta;P&P LOGISTICA S.R.L;74748;3;9495,44;11489,48;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;DADA N°9 CARAMEL 6X750;3165,15;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;8069,1;BLAS ALMADA;351,68;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;6/4/2026 08:06;;Dada;Alto;;;-No Definido-;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152667;0;Lista General;Autoservicio Tradicional - C;12274;1/4/2026;2;LESCANO FRANCO DARIO
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060976;Venta;P&P LOGISTICA S.R.L;42102;6;17382,06;21032,29;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;ELEMENTOS MALBEC 6X750 ;2897,01;3551;;TRADITIONAL TRADE;Autoservicio Tradicional;14039,52;BLAS ALMADA;321,89;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;6/4/2026 08:06;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152667;0;Lista General;Autoservicio Tradicional - C;12274;1/4/2026;2;LESCANO FRANCO DARIO
1336;AV BUENOS AIRES 73;San Francisco;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060977;Venta;P&P LOGISTICA S.R.L;30020;3;20389,86;24671,73;ROSTAGNO RAFAEL ERNESTO;;0,00%;8;ALVAREZ VANESA  KAFF;8040;SMIRNOFF GREEN APPLE DO 6X700;6796,62;3551;;TRADITIONAL TRADE;Kiosco/Maxikiosco;16062,15;BLAS ALMADA;0;$;2;GRUPO PEÑAFLOR SA;2,1;0;Contado;6/4/2026 08:06;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152675;0;Lista General;Kiosco/Maxikiosco - C;12274;1/4/2026;2;LESCANO FRANCO DARIO
7240;J.J PASO 2505;SAN FRANCISCO;1/4/2026;2/4/2026;1/4/2026;FAC-A0006-00060978;Venta;P&P LOGISTICA S.R.L;35105;6;11608,38;14046,14;FUNEZ SOLANGE BEATRIZ;;0,00%;3;GAMBINO NADIA;3040;SMF ICE RED BERRIE LAT 4X6X473;1934,73;3551;;TRADITIONAL TRADE;Almacen/Despensa;8882,64;BLAS ALMADA;0;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;6/4/2026 08:06;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152676;0;Lista General;Almacen/Despensa - B;12274;1/4/2026;2;LESCANO FRANCO DARIO
89;AV MARIAN O MORENO ESQ RIVADAVIA 0;Arroyito;1/4/2026;2/4/2026;30/3/2026;FAC-B0006-00012980;Venta;P&P LOGISTICA S.R.L;30022;6;36701,75;44409,12;LUNA JESICA PAOLA;;10,00%;2;LUDUEÑA JULIANA;2020;SMIRNOFF RASPBERRY DO 6X700;6116,96;3533;;TRADITIONAL TRADE;Kiosco/Maxikiosco;32124,3;DELGADO MAYCO JOAQUIN;679,66;$;2;GRUPO PEÑAFLOR SA;4,2;0;Contado;6/4/2026 08:34;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;151806;0;Lista General;Kiosco/Maxikiosco - P;12261;31/3/2026;2;LESCANO FRANCO DARIO
89;AV MARIAN O MORENO ESQ RIVADAVIA 0;Arroyito;1/4/2026;2/4/2026;30/3/2026;FAC-B0006-00012980;Venta;P&P LOGISTICA S.R.L;30020;12;73403,5;88818,23;LUNA JESICA PAOLA;;10,00%;2;LUDUEÑA JULIANA;2020;SMIRNOFF GREEN APPLE DO 6X700;6116,96;3533;;TRADITIONAL TRADE;Kiosco/Maxikiosco;64248,6;DELGADO MAYCO JOAQUIN;679,66;$;2;GRUPO PEÑAFLOR SA;8,4;0;Contado;6/4/2026 08:34;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;151806;0;Lista General;Kiosco/Maxikiosco - P;12261;31/3/2026;2;LESCANO FRANCO DARIO
89;AV MARIAN O MORENO ESQ RIVADAVIA 0;Arroyito;1/4/2026;2/4/2026;30/3/2026;FAC-B0006-00012980;Venta;P&P LOGISTICA S.R.L;30131;6;36701,75;44409,12;LUNA JESICA PAOLA;;10,00%;2;LUDUEÑA JULIANA;2020;SMIRNOFF TROPICAL FRUITS 6X700;6116,96;3533;;TRADITIONAL TRADE;Kiosco/Maxikiosco;32124,3;DELGADO MAYCO JOAQUIN;679,66;$;2;GRUPO PEÑAFLOR SA;4,2;0;Contado;6/4/2026 08:34;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;151806;0;Lista General;Kiosco/Maxikiosco - P;12261;31/3/2026;2;LESCANO FRANCO DARIO
89;AV MARIAN O MORENO ESQ RIVADAVIA 0;Arroyito;1/4/2026;2/4/2026;30/3/2026;FAC-B0006-00012980;Venta;P&P LOGISTICA S.R.L;35105;12;21823,75;26406,74;LUNA JESICA PAOLA;;6,00%;2;LUDUEÑA JULIANA;2020;SMF ICE RED BERRIE LAT 4X6X473;1818,65;3533;;TRADITIONAL TRADE;Kiosco/Maxikiosco;17765,28;DELGADO MAYCO JOAQUIN;116,08;$;2;GRUPO PEÑAFLOR SA;5,676;0;Contado;6/4/2026 08:34;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;151806;0;Lista General;Kiosco/Maxikiosco - P;12261;31/3/2026;2;LESCANO FRANCO DARIO
89;AV MARIAN O MORENO ESQ RIVADAVIA 0;Arroyito;1/4/2026;2/4/2026;30/3/2026;FAC-B0006-00012980;Venta;P&P LOGISTICA S.R.L;35104;6;10911,88;13203,37;LUNA JESICA PAOLA;;6,00%;2;LUDUEÑA JULIANA;2020;SMF ICE GREENAPPLE LAT 4X6X473;1818,65;3533;;TRADITIONAL TRADE;Kiosco/Maxikiosco;8882,64;DELGADO MAYCO JOAQUIN;116,08;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;6/4/2026 08:34;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;151806;0;Lista General;Kiosco/Maxikiosco - P;12261;31/3/2026;2;LESCANO FRANCO DARIO
2201;JOSE A VOCOS 72;ARROYITO;1/4/2026;2/4/2026;30/3/2026;FAC-B0006-00012984;Venta;P&P LOGISTICA S.R.L;74840;6;14756,74;17855,66;LUNA SANDRA;;10,00%;2;LUDUEÑA JULIANA;2020;ALARIS D.COSECHA TINTO 6X750;2459,46;3533;;TRADITIONAL TRADE;Kiosco/Maxikiosco;12922,74;DELGADO MAYCO JOAQUIN;273,27;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;6/4/2026 08:34;;Alaris;Medio Alto;;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;152095;0;Lista General;Kiosco/Maxikiosco - B;12261;31/3/2026;2;LESCANO FRANCO DARIO
